ClienteID,NomeCliente,Sexo,Idade,FaixaEtaria,Cidade,Estado,Regiao,DataCadastro
1607,Cliente 1607,Masculino,22,18-24,Rio de Janeiro,RJ,Sudeste,2024-11-25
1608,Cliente 1608,Feminino,36,35-44,Niterói,RJ,Sudeste,2023-03-08
1609,Cliente 1609,Feminino,43,35-44,Rio de Janeiro,RJ,Sudeste,2021-07-13
1610,Cliente 1610,Masculino,26,25-34,Santos,SP,Sudeste,2021-02-23
1611,Cliente 1611,Masculino,40,35-44,Santos,SP,Sudeste,2022-08-14
1612,Cliente 1612,Masculino,24,18-24,Cuiabá,MT,Centro-Oeste,2025-02-24
1613,Cliente 1613,Masculino,33,25-34,João Pessoa,PB,Nordeste,2025-01-26
1614,Cliente 1614,Feminino,25,25-34,Rio de Janeiro,RJ,Sudeste,2023-06-04
1615,Cliente 1615,Masculino,52,45-54,Cuiabá,MT,Centro-Oeste,2023-04-21
1616,Cliente 1616,Feminino,37,35-44,Porto Alegre,RS,Sul,2022-08-01
1617,Cliente 1617,Feminino,28,25-34,Palmas,TO,Norte,2023-08-01
1618,Cliente 1618,Masculino,29,25-34,Belo Horizonte,MG,Sudeste,2024-03-29
1619,Cliente 1619,Masculino,49,45-54,Rio de Janeiro,RJ,Sudeste,2021-11-10
1620,Cliente 1620,Feminino,22,18-24,Belo Horizonte,MG,Sudeste,2023-08-05
1621,Cliente 1621,Feminino,50,45-54,Fortaleza,CE,Nordeste,2024-11-19
1622,Cliente 1622,Masculino,43,35-44,Curitiba,PR,Sul,2025-01-14
1623,Cliente 1623,Feminino,55,55+,Vitória,ES,Sudeste,2023-03-14
1624,Cliente 1624,Feminino,26,25-34,Rio de Janeiro,RJ,Sudeste,2023-10-16
1625,Cliente 1625,Feminino,52,45-54,Goiânia,GO,Centro-Oeste,2022-01-05
1626,Cliente 1626,Feminino,45,45-54,Campinas,SP,Sudeste,2024-04-27
1627,Cliente 1627,Masculino,45,45-54,Niterói,RJ,Sudeste,2023-05-19
1628,Cliente 1628,Masculino,34,25-34,Fortaleza,CE,Nordeste,2024-02-01
1629,Cliente 1629,Feminino,34,25-34,Natal,RN,Nordeste,2025-01-23
1630,Cliente 1630,Masculino,49,45-54,Joinville,SC,Sul,2025-05-31
1631,Cliente 1631,Masculino,38,35-44,Niterói,RJ,Sudeste,2021-06-04
1632,Cliente 1632,Masculino,20,18-24,Caxias do Sul,RS,Sul,2022-06-10
1633,Cliente 1633,Feminino,36,35-44,São Paulo,SP,Sudeste,2025-03-02
1634,Cliente 1634,Masculino,47,45-54,Vitória,ES,Sudeste,2021-09-02
1635,Cliente 1635,Feminino,18,18-24,Manaus,AM,Norte,2024-03-27
1636,Cliente 1636,Feminino,30,25-34,Florianópolis,SC,Sul,2021-08-18
1637,Cliente 1637,Masculino,35,35-44,São Paulo,SP,Sudeste,2022-12-10
1638,Cliente 1638,Feminino,33,25-34,Campo Grande,MS,Centro-Oeste,2022-03-09
1639,Cliente 1639,Feminino,24,18-24,Belém,PA,norte ,2021-07-07
1640,Cliente 1640,Feminino,23,18-24,Recife,PE,Nordeste,2022-07-18
1641,Cliente 1641,Masculino,63,55+,Vitória,ES,Sudeste,2024-05-03
1642,Cliente 1642,Feminino,51,45-54,Santos,SP,Sudeste,2024-02-17
1643,Cliente 1643,Masculino,44,35-44,Natal,RN,nordeste ,2024-08-04
1644,Cliente 1644,Masculino,44,35-44,Palmas,TO,Norte,2022-06-06
1645,Cliente 1645,Masculino,37,35-44,São Paulo,SP,Sudeste,2023-10-29
1646,Cliente 1646,Masculino,33,25-34,Niterói,RJ,Sudeste,2022-09-29
1647,Cliente 1647,Feminino,23,18-24,Santos,SP,Sudeste,2022-02-16
1648,Cliente 1648,Feminino,38,35-44,Natal,RN,Nordeste,2022-06-26
1649,Cliente 1649,Feminino,33,25-34,Campinas,SP,Sudeste,2023-10-16
1650,Cliente 1650,Feminino,44,35-44,São Paulo,SP,Sudeste,2022-07-20
1651,Cliente 1651,Feminino,41,35-44,Santos,SP,sudeste ,2021-08-24
1652,Cliente 1652,Masculino,47,45-54,Vitória,ES,Sudeste,2021-04-22
1653,Cliente 1653,Feminino,33,25-34,Belo Horizonte,MG,Sudeste,2023-04-11
1654,Cliente 1654,Feminino,40,35-44,Maceió,AL,Nordeste,2025-01-19
1655,Cliente 1655,Masculino,53,45-54,Recife,PE,Nordeste,2023-10-18
1656,Cliente 1656,Feminino,37,35-44,Santos,SP,Sudeste,2025-01-04
1657,Cliente 1657,Feminino,62,55+,Rio de Janeiro,RJ,Sudeste,2023-07-19
1658,Cliente 1658,Masculino,39,35-44,Brasília,DF,Centro-Oeste,2021-04-16
1659,Cliente 1659,Feminino,24,18-24,Curitiba,PR,Sul,2023-08-06
1660,Cliente 1660,Feminino,33,25-34,São Paulo,SP,Sudeste,2022-06-20
1661,Cliente 1661,Feminino,18,18-24,Caxias do Sul,RS,Sul,2021-09-17
1662,Cliente 1662,Feminino,47,45-54,Natal,RN,Nordeste,2021-07-22
1663,Cliente 1663,Feminino,52,45-54,Florianópolis,SC,Sul,2025-06-21
1664,Cliente 1664,Masculino,19,18-24,Maceió,AL,Nordeste,2022-11-15
1665,Cliente 1665,Masculino,42,35-44,Goiânia,GO,Centro-Oeste,2023-06-25
1666,Cliente 1666,Masculino,45,45-54,Salvador,BA,Nordeste,2022-11-23
1667,Cliente 1667,Feminino,31,25-34,Niterói,RJ,Sudeste,2024-09-25
1668,Cliente 1668,Feminino,51,45-54,Salvador,BA,Nordeste,2023-07-03
1669,Cliente 1669,Masculino,52,45-54,Curitiba,PR,Sul,2022-10-12
1670,Cliente 1670,Feminino,50,45-54,Vitória,ES,Sudeste,2021-12-01
1671,Cliente 1671,Masculino,43,35-44,Belém,PA,Norte,2022-11-29
1672,Cliente 1672,Feminino,30,25-34,Vitória,ES,sudeste ,2025-06-09
1673,Cliente 1673,Feminino,43,35-44,Cuiabá,MT,Centro-Oeste,2021-04-14
1674,Cliente 1674,Masculino,54,45-54,Vitória,ES,Sudeste,2024-03-20
1675,Cliente 1675,Feminino,36,35-44,Campinas,SP,Sudeste,2022-10-30
1676,Cliente 1676,Feminino,49,45-54,Salvador,BA,Nordeste,2024-05-28
1677,Cliente 1677,Feminino,29,25-34,Caxias do Sul,RS,Sul,2022-11-15
1678,Cliente 1678,Masculino,41,35-44,Niterói,RJ,Sudeste,2024-07-12
1679,Cliente 1679,Masculino,54,45-54,Belo Horizonte,MG,Sudeste,2021-12-06
1680,Cliente 1680,Masculino,42,35-44,Curitiba,PR,Sul,2024-05-04
1681,Cliente 1681,Feminino,24,18-24,Recife,PE,Nordeste,2024-10-03
1682,Cliente 1682,Masculino,35,35-44,Joinville,SC,Sul,2022-09-03
1683,Cliente 1683,Feminino,41,35-44,São Paulo,SP,Sudeste,2022-11-09
1684,Cliente 1684,Feminino,22,18-24,Belo Horizonte,MG,Sudeste,2023-04-14
1685,Cliente 1685,Masculino,30,25-34,Belo Horizonte,MG,Sudeste,2024-04-29
1686,Cliente 1686,Feminino,23,18-24,Belém,PA,Norte,2022-09-29
1687,Cliente 1687,Masculino,42,35-44,Campinas,SP,Sudeste,2024-12-02
1688,Cliente 1688,Masculino,42,35-44,Salvador,BA,Nordeste,2021-07-26
1689,Cliente 1689,Feminino,46,45-54,Santos,SP,Sudeste,2023-02-20
1690,Cliente 1690,Feminino,41,35-44,Caxias do Sul,RS,sul ,2021-03-16
1691,Cliente 1691,Feminino,21,18-24,Cuiabá,MT,Centro-Oeste,2025-06-17
1692,Cliente 1692,Masculino,46,45-54,São Paulo,SP,Sudeste,2022-01-13
1693,Cliente 1693,Feminino,22,18-24,Brasília,DF,centro-oeste ,2021-11-14
1694,Cliente 1694,Masculino,37,35-44,Rio de Janeiro,RJ,Sudeste,2023-04-18
1695,Cliente 1695,Feminino,30,25-34,Joinville,SC,Sul,2024-07-11
1696,Cliente 1696,Feminino,24,18-24,Joinville,SC,Sul,2024-12-10
1697,Cliente 1697,Masculino,18,18-24,Salvador,BA,Nordeste,2024-07-09
1698,Cliente 1698,Feminino,57,55+,Brasília,DF,Centro-Oeste,2021-08-22
1699,Cliente 1699,Feminino,38,35-44,Campinas,SP,Sudeste,2021-08-02
1700,Cliente 1700,Masculino,43,35-44,Porto Velho,RO,Norte,2022-10-20
1701,Cliente 1701,Feminino,22,18-24,Niterói,RJ,Sudeste,2024-04-12
1702,Cliente 1702,Feminino,45,45-54,Palmas,TO,Norte,2024-03-09
1703,Cliente 1703,Masculino,41,35-44,Rio de Janeiro,RJ,Sudeste,2022-04-11
1704,Cliente 1704,Feminino,29,25-34,Caxias do Sul,RS,Sul,2023-05-08
1705,Cliente 1705,Feminino,31,25-34,Rio de Janeiro,RJ,Sudeste,2022-06-28
1706,Cliente 1706,Masculino,42,35-44,Vitória,ES,Sudeste,2022-05-08
1707,Cliente 1707,Masculino,25,25-34,Rio de Janeiro,RJ,Sudeste,2021-01-18
1708,Cliente 1708,Feminino,22,18-24,Niterói,RJ,Sudeste,2021-11-22
1709,Cliente 1709,Feminino,41,35-44,Rio de Janeiro,RJ,Sudeste,2024-12-31
1710,Cliente 1710,Feminino,30,25-34,São Paulo,SP,Sudeste,2024-06-15
1711,Cliente 1711,Masculino,44,35-44,Cuiabá,MT,Centro-Oeste,2023-06-26
1712,Cliente 1712,Feminino,37,35-44,Salvador,BA,Nordeste,2024-05-18
1713,Cliente 1713,Feminino,21,18-24,Santos,SP,Sudeste,2024-03-20
1714,Cliente 1714,Feminino,41,35-44,Campinas,SP,Sudeste,2022-10-17
1715,Cliente 1715,Masculino,45,45-54,Curitiba,PR,Sul,2022-06-09
1716,Cliente 1716,Masculino,53,45-54,Niterói,RJ,Sudeste,2021-06-25
1717,Cliente 1717,Masculino,39,35-44,Campinas,SP,Sudeste,2021-08-30
1718,Cliente 1718,Masculino,39,35-44,Vitória,ES,Sudeste,2023-07-15
1719,Cliente 1719,Feminino,18,18-24,Belo Horizonte,MG,Sudeste,2022-02-04
1720,Cliente 1720,Feminino,57,55+,Porto Alegre,RS,Sul,2021-04-05
1721,Cliente 1721,Feminino,37,35-44,Belo Horizonte,MG,Sudeste,2022-03-03
1722,Cliente 1722,Feminino,43,35-44,Fortaleza,CE,Nordeste,2024-08-29
1723,Cliente 1723,Masculino,18,18-24,Santos,SP,Sudeste,2025-06-05
1724,Cliente 1724,Masculino,45,45-54,Londrina,PR,Sul,2021-10-19
1725,Cliente 1725,Masculino,41,35-44,Santos,SP,Sudeste,2022-01-04
1726,Cliente 1726,Não informado,39,35-44,Recife,PE,Nordeste,2024-01-01
1727,Cliente 1727,Masculino,42,35-44,Recife,PE,Nordeste,2025-01-23
1728,Cliente 1728,Masculino,40,35-44,Campo Grande,MS,Centro-Oeste,2023-01-29
1729,Cliente 1729,Feminino,43,35-44,Rio de Janeiro,RJ,Sudeste,2025-06-16
1730,Cliente 1730,Feminino,43,35-44,Joinville,SC,Sul,2024-03-30
1731,Cliente 1731,Masculino,18,18-24,Natal,RN,Nordeste,2024-05-20
1732,Cliente 1732,Masculino,55,55+,Brasília,DF,Centro-Oeste,2022-11-26
1733,Cliente 1733,Feminino,38,35-44,Rio de Janeiro,RJ,Sudeste,2023-02-06
1734,Cliente 1734,Não informado,43,35-44,São Paulo,SP,Sudeste,2023-05-30
1735,Cliente 1735,Não informado,29,25-34,Campinas,SP,Sudeste,2021-01-10
1736,Cliente 1736,Masculino,37,35-44,Campo Grande,MS,Centro-Oeste,2024-02-22
1737,Cliente 1737,Masculino,51,45-54,Salvador,BA,Nordeste,2023-06-12
1738,Cliente 1738,Masculino,46,45-54,Natal,RN,Nordeste,2023-02-20
1739,Cliente 1739,Feminino,46,45-54,Porto Velho,RO,Norte,2021-06-04
1740,Cliente 1740,Masculino,35,35-44,São Paulo,SP,Sudeste,2021-08-18
1741,Cliente 1741,Feminino,61,55+,Porto Alegre,RS,Sul,2023-12-06
1742,Cliente 1742,Masculino,34,25-34,São Paulo,SP,Sudeste,2024-01-31
1743,Cliente 1743,Feminino,34,25-34,Salvador,BA,Nordeste,2021-05-24
1744,Cliente 1744,Masculino,40,35-44,Joinville,SC,Sul,2023-08-06
1745,Cliente 1745,Masculino,25,25-34,Florianópolis,SC,Sul,2022-05-09
1746,Cliente 1746,Feminino,43,35-44,Curitiba,PR,sul ,2022-06-26
1747,Cliente 1747,Feminino,35,35-44,Manaus,AM,Norte,2024-11-29
1748,Cliente 1748,Masculino,18,18-24,Rio de Janeiro,RJ,Sudeste,2025-05-29
1749,Cliente 1749,Feminino,20,18-24,Campo Grande,MS,Centro-Oeste,2025-01-20
1750,Cliente 1750,Masculino,35,35-44,São Paulo,SP,Sudeste,2024-12-10
1751,Cliente 1751,Masculino,26,25-34,Caxias do Sul,RS,Sul,2022-02-23
1752,Cliente 1752,Masculino,51,45-54,Vitória,ES,Sudeste,2022-06-20
1753,Cliente 1753,Feminino,24,18-24,Londrina,PR,Sul,2021-11-28
1754,Cliente 1754,Feminino,31,25-34,Porto Alegre,RS,Sul,2023-09-03
1755,Cliente 1755,Feminino,28,25-34,Fortaleza,CE,Nordeste,2022-04-24
1756,Cliente 1756,Feminino,32,25-34,Vitória,ES,Sudeste,2022-04-18
1757,Cliente 1757,Masculino,35,35-44,Cuiabá,MT,Centro-Oeste,2021-02-08
1758,Cliente 1758,Feminino,24,18-24,Belo Horizonte,MG,Sudeste,2021-08-14
1759,Cliente 1759,Masculino,35,35-44,Santos,SP,Sudeste,2022-09-20
1760,Cliente 1760,Masculino,25,25-34,Fortaleza,CE,Nordeste,2022-09-22
1761,Cliente 1761,Feminino,48,45-54,Belo Horizonte,MG,Sudeste,2022-08-14
1762,Cliente 1762,Masculino,33,25-34,Rio de Janeiro,RJ,Sudeste,2023-12-13
1763,Cliente 1763,Masculino,35,35-44,Goiânia,GO,CENTRO-OESTE,2023-10-09
1764,Cliente 1764,Feminino,37,35-44,Belo Horizonte,MG,Sudeste,2025-03-29
1765,Cliente 1765,Masculino,38,35-44,Campinas,SP,SUDESTE,2024-07-06
1766,Cliente 1766,Masculino,35,35-44,Salvador,BA,Nordeste,2022-05-08
1767,Cliente 1767,Masculino,23,18-24,São Paulo,SP,Sudeste,2022-06-05
1768,Cliente 1768,Feminino,49,45-54,Belo Horizonte,MG,Sudeste,2024-01-03
1769,Cliente 1769,Feminino,20,18-24,Recife,PE,NORDESTE,2024-06-15
1770,Cliente 1770,Feminino,75,55+,Belém,PA,Norte,2023-12-04
1771,Cliente 1771,Feminino,25,25-34,Rio de Janeiro,RJ,Sudeste,2021-02-04
1772,Cliente 1772,Masculino,42,35-44,Natal,RN,Nordeste,2022-06-18
1773,Cliente 1773,Feminino,27,25-34,Londrina,PR,Sul,2025-03-23
1774,Cliente 1774,Feminino,43,35-44,Curitiba,PR,Sul,2022-02-14
1775,Cliente 1775,Masculino,47,45-54,Brasília,DF,Centro-Oeste,2025-01-07
1776,Cliente 1776,Masculino,18,18-24,Joinville,SC,Sul,2022-11-03
1777,Cliente 1777,Masculino,39,35-44,São Paulo,SP,Sudeste,2021-09-04
1778,Cliente 1778,Masculino,23,18-24,Campinas,SP,Sudeste,2025-04-24
1779,Cliente 1779,Masculino,18,18-24,Niterói,RJ,Sudeste,2024-03-15
1780,Cliente 1780,Masculino,47,45-54,Campinas,SP,Sudeste,2023-06-25
1781,Cliente 1781,Feminino,31,25-34,Belo Horizonte,MG,Sudeste,2024-12-25
1782,Cliente 1782,Masculino,18,18-24,Porto Alegre,RS,Sul,2024-12-17
1783,Cliente 1783,Feminino,34,25-34,Santos,SP,Sudeste,2022-05-16
1784,Cliente 1784,Masculino,18,18-24,Porto Alegre,RS,Sul,2024-02-02
1785,Cliente 1785,Feminino,36,35-44,Goiânia,GO,Centro-Oeste,2024-04-05
1786,Cliente 1786,Feminino,26,25-34,Maceió,AL,Nordeste,2025-04-02
1787,Cliente 1787,Feminino,29,25-34,Campinas,SP,Sudeste,2021-07-12
1788,Cliente 1788,Feminino,36,35-44,Santos,SP,Sudeste,2021-03-11
1789,Cliente 1789,Masculino,38,35-44,Campinas,SP,Sudeste,2022-12-04
1790,Cliente 1790,Feminino,36,35-44,Belo Horizonte,MG,Sudeste,2024-10-08
1791,Cliente 1791,Feminino,72,55+,Niterói,RJ,Sudeste,2024-04-30
1792,Cliente 1792,Feminino,42,35-44,Goiânia,GO,Centro-Oeste,2024-01-26
1793,Cliente 1793,Masculino,48,45-54,Londrina,PR,Sul,2022-12-05
1794,Cliente 1794,Masculino,38,35-44,Rio de Janeiro,RJ,Sudeste,2022-03-25
1795,Cliente 1795,Feminino,33,25-34,Belém,PA,Norte,2021-01-01
1796,Cliente 1796,Masculino,50,45-54,Goiânia,GO,Centro-Oeste,2023-06-06
1797,Cliente 1797,Feminino,43,35-44,Rio de Janeiro,RJ,Sudeste,2024-12-03
1798,Cliente 1798,Feminino,23,18-24,Vitória,ES,Sudeste,2024-12-12
1799,Cliente 1799,Masculino,52,45-54,Santos,SP,Sudeste,2024-09-29
1800,Cliente 1800,Masculino,46,45-54,São Paulo,SP,Sudeste,2022-09-27
1801,Cliente 1801,Masculino,37,35-44,Campo Grande,MS,Centro-Oeste,2024-12-21
1802,Cliente 1802,Feminino,26,25-34,Salvador,BA,Nordeste,2024-08-26
1803,Cliente 1803,Feminino,31,25-34,Fortaleza,CE,Nordeste,2021-09-03
1804,Cliente 1804,Masculino,46,45-54,São Paulo,SP,Sudeste,2023-04-12
1805,Cliente 1805,Feminino,31,25-34,Santos,SP,Sudeste,2024-10-01
1806,Cliente 1806,Feminino,32,25-34,Vitória,ES,Sudeste,2021-01-08
1807,Cliente 1807,Feminino,28,25-34,Vitória,ES,Sudeste,2021-05-31
1808,Cliente 1808,Masculino,46,45-54,Belo Horizonte,MG,Sudeste,2023-06-30
1809,Cliente 1809,Masculino,34,25-34,Curitiba,PR,Sul,2024-04-03
1810,Cliente 1810,Feminino,55,55+,Fortaleza,CE,Nordeste,2024-05-21
1811,Cliente 1811,Feminino,30,25-34,Niterói,RJ,Sudeste,2022-03-06
1812,Cliente 1812,Masculino,46,45-54,Curitiba,PR,Sul,2024-10-27
1813,Cliente 1813,Masculino,51,45-54,Belo Horizonte,MG,Sudeste,2023-03-07
1814,Cliente 1814,Masculino,18,18-24,Natal,RN,Nordeste,2021-05-11
1815,Cliente 1815,Masculino,29,25-34,São Paulo,SP,Sudeste,2021-12-02
1816,Cliente 1816,Masculino,34,25-34,Manaus,AM,Norte,2021-07-03
1817,Cliente 1817,Feminino,32,25-34,Porto Alegre,RS,Sul,2024-06-09
1818,Cliente 1818,Feminino,47,45-54,Florianópolis,SC,Sul,2021-04-12
1819,Cliente 1819,Feminino,44,35-44,Londrina,PR,Sul,2024-02-24
1820,Cliente 1820,Feminino,32,25-34,Rio de Janeiro,RJ,Sudeste,2021-07-17
1821,Cliente 1821,Masculino,18,18-24,Maceió,AL,Nordeste,2024-04-28
1822,Cliente 1822,Masculino,33,25-34,São Paulo,SP,sudeste ,2024-12-25
1823,Cliente 1823,Masculino,39,35-44,Rio de Janeiro,RJ,Sudeste,2023-05-15
1824,Cliente 1824,Feminino,61,55+,Recife,PE,Nordeste,2023-08-19
1825,Cliente 1825,Masculino,35,35-44,Maceió,AL,Nordeste,2021-11-02
1826,Cliente 1826,Não informado,36,35-44,Belo Horizonte,MG,Sudeste,2024-02-06
1827,Cliente 1827,Masculino,33,25-34,Caxias do Sul,RS,sul ,2021-02-25
1828,Cliente 1828,Masculino,19,18-24,Campinas,SP,Sudeste,2022-07-02
1829,Cliente 1829,Feminino,25,25-34,Niterói,RJ,Sudeste,2021-04-26
1830,Cliente 1830,Masculino,52,45-54,Joinville,SC,Sul,2022-06-03
1831,Cliente 1831,Feminino,24,18-24,Fortaleza,CE,Nordeste,2023-05-06
1832,Cliente 1832,Feminino,42,35-44,João Pessoa,PB,Nordeste,2021-10-11
1833,Cliente 1833,Feminino,33,25-34,Recife,PE,Nordeste,2022-04-20
1834,Cliente 1834,Feminino,33,25-34,Santos,SP,Sudeste,2023-09-06
1835,Cliente 1835,Não informado,44,35-44,Rio de Janeiro,RJ,Sudeste,2021-09-29
1836,Cliente 1836,Masculino,27,25-34,Recife,PE,Nordeste,2021-09-19
1837,Cliente 1837,Feminino,51,45-54,Santos,SP,Sudeste,2024-10-20
1838,Cliente 1838,Não informado,37,35-44,Fortaleza,CE,Nordeste,2021-03-07
1839,Cliente 1839,Feminino,62,55+,Manaus,AM,Norte,2024-01-03
1840,Cliente 1840,Masculino,25,25-34,Fortaleza,CE,Nordeste,2024-09-16
1841,Cliente 1841,Feminino,48,45-54,Belo Horizonte,MG,Sudeste,2024-09-23
1842,Cliente 1842,Feminino,33,25-34,São Paulo,SP,Sudeste,2021-02-03
1843,Cliente 1843,Masculino,44,35-44,Vitória,ES,Sudeste,2025-04-25
1844,Cliente 1844,Feminino,23,18-24,Florianópolis,SC,Sul,2023-12-30
1845,Cliente 1845,Feminino,67,55+,Recife,PE,Nordeste,2023-06-16
1846,Cliente 1846,Feminino,38,35-44,Londrina,PR,Sul,2023-09-12
1847,Cliente 1847,Masculino,50,45-54,Vitória,ES,Sudeste,2024-03-22
1848,Cliente 1848,Feminino,38,35-44,Natal,RN,Nordeste,2021-11-27
1849,Cliente 1849,Masculino,43,35-44,João Pessoa,PB,Nordeste,2023-11-22
1850,Cliente 1850,Feminino,36,35-44,Natal,RN,Nordeste,2024-11-09
1851,Cliente 1851,Masculino,33,25-34,Maceió,AL,Nordeste,2023-03-05
1852,Cliente 1852,Masculino,25,25-34,Londrina,PR,Sul,2021-01-17
1853,Cliente 1853,Feminino,35,35-44,São Paulo,SP,Sudeste,2023-04-25
1854,Cliente 1854,Masculino,29,25-34,Londrina,PR,Sul,2024-11-24
1855,Cliente 1855,Masculino,26,25-34,Goiânia,GO,Centro-Oeste,2021-12-30
1856,Cliente 1856,Feminino,51,45-54,Santos,SP,Sudeste,2022-01-24
1857,Cliente 1857,Feminino,38,35-44,Florianópolis,SC,Sul,2025-02-06
1858,Cliente 1858,Feminino,37,35-44,Caxias do Sul,RS,Sul,2023-11-25
1859,Cliente 1859,Feminino,45,45-54,Santos,SP,Sudeste,2021-12-13
1860,Cliente 1860,Feminino,37,35-44,Rio de Janeiro,RJ,Sudeste,2021-08-25
1861,Cliente 1861,Feminino,54,45-54,Brasília,DF,Centro-Oeste,2022-10-24
1862,Cliente 1862,Feminino,45,45-54,Campo Grande,MS,Centro-Oeste,2021-12-10
1863,Cliente 1863,Feminino,34,25-34,Cuiabá,MT,Centro-Oeste,2025-04-26
1864,Cliente 1864,Feminino,52,45-54,Caxias do Sul,RS,Sul,2021-04-01
1865,Cliente 1865,Masculino,40,35-44,Curitiba,PR,Sul,2021-09-13
1866,Cliente 1866,Masculino,31,25-34,Santos,SP,Sudeste,2024-09-27
1867,Cliente 1867,Masculino,32,25-34,Campinas,SP,Sudeste,2023-11-03
1868,Cliente 1868,Feminino,24,18-24,Cuiabá,MT,Centro-Oeste,2024-06-08
1869,Cliente 1869,Feminino,26,25-34,Santos,SP,Sudeste,2024-02-15
1870,Cliente 1870,Masculino,32,25-34,Cuiabá,MT,Centro-Oeste,2023-12-10
1871,Cliente 1871,Masculino,62,55+,Londrina,PR,Sul,2025-01-04
1872,Cliente 1872,Feminino,22,18-24,Palmas,TO,Norte,2022-01-24
1873,Cliente 1873,Masculino,34,25-34,Santos,SP,Sudeste,2021-04-10
1874,Cliente 1874,Feminino,42,35-44,Campo Grande,MS,Centro-Oeste,2024-07-08
1875,Cliente 1875,Feminino,42,35-44,Santos,SP,Sudeste,2024-02-08
1876,Cliente 1876,Masculino,34,25-34,Natal,RN,Nordeste,2024-04-10
1877,Cliente 1877,Masculino,27,25-34,Belo Horizonte,MG,Sudeste,2021-04-08
1878,Cliente 1878,Feminino,23,18-24,Campinas,SP,Sudeste,2022-07-21
1879,Cliente 1879,Masculino,30,25-34,Niterói,RJ,Sudeste,2022-11-11
1880,Cliente 1880,Feminino,37,35-44,Campinas,SP,Sudeste,2025-05-18
1881,Cliente 1881,Feminino,22,18-24,Florianópolis,SC,Sul,2022-07-25
1882,Cliente 1882,Não informado,47,45-54,Fortaleza,CE,Nordeste,2023-02-28
1883,Cliente 1883,Masculino,55,55+,Vitória,ES,Sudeste,2022-01-31
1884,Cliente 1884,Feminino,31,25-34,Brasília,DF,Centro-Oeste,2022-01-10
1885,Cliente 1885,Masculino,32,25-34,Londrina,PR,Sul,2023-08-04
1886,Cliente 1886,Masculino,32,25-34,Fortaleza,CE,Nordeste,2024-06-26
1887,Cliente 1887,Masculino,54,45-54,Porto Alegre,RS,Sul,2025-03-16
1888,Cliente 1888,Feminino,56,55+,Recife,PE,Nordeste,2024-07-08
1889,Cliente 1889,Feminino,51,45-54,Curitiba,PR,Sul,2021-09-22
1890,Cliente 1890,Feminino,44,35-44,Cuiabá,MT,Centro-Oeste,2023-08-08
1891,Cliente 1891,Feminino,33,25-34,Rio de Janeiro,RJ,Sudeste,2023-05-22
1892,Cliente 1892,Masculino,24,18-24,Campinas,SP,Sudeste,2023-03-24
1893,Cliente 1893,Masculino,47,45-54,Santos,SP,Sudeste,2021-04-03
1894,Cliente 1894,Masculino,18,18-24,Campinas,SP,Sudeste,2023-11-14
1895,Cliente 1895,Feminino,32,25-34,Recife,PE,Nordeste,2021-06-01
1896,Cliente 1896,Masculino,30,25-34,Vitória,ES,Sudeste,2024-01-26
1897,Cliente 1897,Feminino,40,35-44,Campinas,SP,Sudeste,2022-03-10
1898,Cliente 1898,Masculino,42,35-44,Recife,PE,NORDESTE,2021-06-21
1899,Cliente 1899,Feminino,36,35-44,João Pessoa,PB,Nordeste,2021-08-25
1900,Cliente 1900,Feminino,20,18-24,Campinas,SP,Sudeste,2023-10-20
1901,Cliente 1901,Feminino,22,18-24,Campinas,SP,Sudeste,2024-10-01
1902,Cliente 1902,Masculino,36,35-44,Salvador,BA,Nordeste,2025-06-11
1903,Cliente 1903,Masculino,26,25-34,Porto Velho,RO,Norte,2025-05-19
1904,Cliente 1904,Masculino,42,35-44,Curitiba,PR,Sul,2025-06-17
1905,Cliente 1905,Feminino,38,35-44,Brasília,DF,Centro-Oeste,2024-08-09
1906,Cliente 1906,Masculino,26,25-34,Curitiba,PR,Sul,2023-08-29
1907,Cliente 1907,Feminino,43,35-44,Joinville,SC,SUL,2022-12-24
1908,Cliente 1908,Feminino,50,45-54,Cuiabá,MT,Centro-Oeste,2024-07-16
1909,Cliente 1909,Masculino,36,35-44,Campinas,SP,Sudeste,2023-11-23
1910,Cliente 1910,Feminino,50,45-54,Niterói,RJ,Sudeste,2021-01-22
1911,Cliente 1911,Feminino,31,25-34,Joinville,SC,Sul,2022-12-12
1912,Cliente 1912,Masculino,37,35-44,Caxias do Sul,RS,Sul,2025-04-30
1913,Cliente 1913,Feminino,19,18-24,Niterói,RJ,Sudeste,2024-10-12
1914,Cliente 1914,Masculino,46,45-54,Maceió,AL,Nordeste,2022-11-26
1915,Cliente 1915,Feminino,43,35-44,Caxias do Sul,RS,Sul,2022-03-30
1916,Cliente 1916,Feminino,28,25-34,Londrina,PR,Sul,2021-08-18
1917,Cliente 1917,Masculino,22,18-24,Campinas,SP,Sudeste,2022-03-20
1918,Cliente 1918,Feminino,55,55+,Campinas,SP,Sudeste,2024-03-03
1919,Cliente 1919,Masculino,32,25-34,Porto Alegre,RS,Sul,2025-01-20
1920,Cliente 1920,Feminino,37,35-44,Belo Horizonte,MG,Sudeste,2025-05-28
1921,Cliente 1921,Feminino,43,35-44,Niterói,RJ,Sudeste,2023-07-04
1922,Cliente 1922,Feminino,28,25-34,Londrina,PR,Sul,2022-04-26
1923,Cliente 1923,Masculino,50,45-54,Belo Horizonte,MG,Sudeste,2023-01-04
