VendaID,PedidoID,Data,ClienteID,ProdutoID,LojaID,CanalID,Quantidade,PrecoUnitario,CustoUnitario,Desconto
9601,PED-2025-005399,2025-05-24,240,20,11,1,1,441.50,333.98,0.15
335,PED-2024-000196,2024-01-14,2088,95,2,4,1,211.42,122.24,0.10
4044,PED-2024-002283,2024-08-15,1737,13,11,1,1,844.90,686.24,0.05
11850,PED-2025-006660,2025-08-06,1751,10,2,1,1,1737.67,1359.05,0.15
10998,PED-2025-006179,2025-07-02,1298,46,5,2,1,114.63,79.59,0.10
11856,PED-2025-006665,2025-08-17,1355,84,7,1,2,206.18,115.84,0.10
9041,PED-2025-005076,2025-04-28,1166,79,4,2,2,4901.28,3813.65,0.00
15051,PED-2025-008451,2025-12-29,1539,88,7,4,2,39.59,20.02,0.05
5209,PED-2024-002956,2024-10-27,1707,25,2,1,1,348.04,242.43,0.00
7004,PED-2024-003946,2024-12-25,1881,28,10,4,1,106.46,78.28,0.15
8605,PED-2025-004832,2025-03-04,2058,102,7,3,1,62.73,41.34,0.00
1366,PED-2024-000774,2024-04-09,324,77,1,2,1,2723.70,2169.95,0.15
10816,PED-2025-006072,2025-07-20,50,54,11,3,1,353.84,237.30,0.05
13812,PED-2025-007758,2025-11-22,2207,3,12,1,1,4314.56,3425.06,0.00
14446,PED-2025-008112,2025-12-04,1337,90,6,2,1,81.82,48.84,0.00
7555,PED-2025-004255,2025-01-22,2318,27,1,3,4,611.66,484.65,0.05
11017,PED-2025-006189,2025-07-14,853,27,2,2,1,635.65,483.81,0.05
4198,PED-2024-002370,2024-09-16,184,62,3,4,2,3162.99,2491.57,0.00
9184,PED-2025-005155,2025-04-20,1257,31,12,3,4,160.11,125.37,0.10
3598,PED-2024-002032,2024-08-17,1214,17,8,1,1,656.37,523.01,0.00
6047,PED-2024-003410,2024-11-04,460,64,8,2,1,3310.19,2715.66,0.15
5432,PED-2024-003071,2024-11-14,1410,34,11,1,3,105.53,81.62,0.05
9725,PED-2025-005464,2025-05-29,1791,31,4,1,1,167.39,126.16,0.00
2874,PED-2024-001631,2024-06-23,782,78,2,1,1,2939.47,2530.36,0.05
4999,PED-2024-002840,2024-10-17,1702,6,12,1,1,2166.08,1793.95,0.00
4906,PED-2024-002787,2024-10-22,931,41,7,3,1,164.61,110.13,0.10
8209,PED-2025-004611,2025-03-07,2363,86,1,2,2,463.06,273.48,0.15
11997,PED-2025-006737,2025-09-01,757,14,5,1,1,1191.39,930.10,0.00
6924,PED-2024-003902,2024-12-15,361,58,3,1,2,39.24,26.71,0.05
5057,PED-2024-002874,2024-10-09,2463,56,2,2,1,213.41,153.74,0.00
13640,PED-2025-007671,2025-11-05,1780,95,3,1,5,229.29,126.44,0.05
15227,PED-2025-008551,2025-12-29,2378,26,4,2,1,805.98,587.32,0.15
12888,PED-2025-007245,2025-10-07,1734,88,3,4,2,40.77,20.55,0.05
3215,PED-2024-001820,2024-07-26,2249,44,12,1,1,869.28,597.87,0.00
5373,PED-2024-003038,2024-10-04,1238,9,5,4,1,1389.73,1081.59,0.00
4632,PED-2024-002623,2024-09-03,87,57,2,1,1,1297.00,835.98,0.15
15125,PED-2025-008501,2025-12-31,223,91,7,1,3,189.57,105.69,0.15
11191,PED-2025-006289,2025-07-11,221,105,6,4,1,805.88,558.36,0.15
11901,PED-2025-006688,2025-08-13,1169,19,7,1,1,4911.67,3768.81,0.00
13141,PED-2025-007394,2025-10-02,2056,26,5,1,1,807.34,577.17,0.10
1026,PED-2024-000581,2024-03-29,602,13,7,1,1,891.50,685.08,0.00
10851,PED-2025-006094,2025-07-01,240,70,11,1,1,1403.08,1164.03,0.15
7751,PED-2025-004364,2025-02-01,1882,89,9,1,1,175.28,91.07,0.15
1093,PED-2024-000624,2024-03-05,165,76,6,2,1,5416.94,4337.97,0.05
9168,PED-2025-005147,2025-04-25,299,81,2,2,2,321.95,183.29,0.00
6089,PED-2024-003429,2024-11-25,476,32,2,3,1,1919.85,1407.02,0.15
13472,PED-2025-007581,2025-11-04,428,50,11,2,1,837.03,586.66,0.00
9330,PED-2025-005240,2025-04-25,2308,69,6,1,1,7144.92,5595.67,0.00
9256,PED-2025-005198,2025-04-24,147,61,3,1,1,478.00,379.72,0.00
5725,PED-2024-003235,2024-11-29,977,15,12,3,1,780.57,592.62,0.20
11512,PED-2025-006467,2025-08-09,405,43,2,3,1,63.54,44.92,0.10
14621,PED-2025-008201,2025-12-18,1210,84,11,2,3,203.23,115.22,0.00
8243,PED-2025-004631,2025-03-02,106,33,1,4,1,334.87,244.46,0.00
2199,PED-2024-001251,2024-05-13,662,117,12,1,1,131.33,90.18,0.10
8085,PED-2025-004546,2025-02-18,1680,28,5,3,2,117.24,80.24,0.05
10233,PED-2025-005752,2025-06-15,1313,20,8,1,1,453.31,331.90,0.05
12881,PED-2025-007241,2025-10-27,206,83,7,1,2,89.93,50.78,0.10
13518,PED-2025-007607,2025-11-03,1600,17,2,2,1,696.55,526.75,0.05
8331,PED-2025-004674,2025-03-12,1277,87,6,2,2,57.31,32.13,0.05
4552,PED-2024-002575,2024-09-17,340,21,4,1,1,305.62,224.19,0.10
10824,PED-2025-006076,2025-07-30,2229,17,4,2,1,710.90,544.85,0.05
13012,PED-2025-007317,2025-10-14,2236,80,7,1,1,2658.03,2185.65,0.10
8202,PED-2025-004607,2025-03-09,215,8,12,1,1,4156.64,2998.88,0.05
10770,PED-2025-006044,2025-07-07,857,55,1,1,1,118.54,79.38,
3732,PED-2024-002104,2024-08-20,2210,107,1,2,2,166.74,120.38,0.00
6732,PED-2024-003794,2024-12-25,409,32,3,1,2,1901.29,1425.90,0.20
3905,PED-2024-002201,2024-08-16,886,14,12,2,1,1185.55,913.75,0.10
1549,PED-2024-000880,2024-04-23,2235,17,3,1,1,646.51,508.40,0.00
13982,PED-2025-007855,2025-11-15,1713,66,2,3,2,1564.16,1202.26,0.05
7116,PED-2024-004008,2024-12-22,1518,75,3,1,2,3495.43,2798.38,0.05
1936,PED-2024-001097,2024-05-25,393,68,6,3,1,1385.37,1078.90,0.10
15094,PED-2025-008478,2025-12-11,2390,98,9,4,2,31.02,16.54,0.00
6399,PED-2024-003599,2024-12-18,755,76,5,2,1,5183.04,4371.04,0.15
9390,PED-2025-005277,2025-05-21,775,56,8,2,1,227.98,158.57,0.05
11486,PED-2025-006454,2025-08-11,701,20,7,2,1,450.98,330.56,0.00
6958,PED-2024-003919,2024-12-15,2097,78,3,2,1,3108.73,2534.62,0.05
13900,PED-2025-007814,2025-11-10,218,44,7,1,1,901.76,629.03,0.00
7404,PED-2025-004166,2025-01-09,175,21,8,1,1,315.59,225.93,0.00
10882,PED-2025-006111,2025-07-05,1615,56,3,4,1,229.20,158.40,0.05
2890,PED-2024-001638,2024-06-15,976,12,9,2,1,3132.82,2639.06,0.10
11993,PED-2025-006735,2025-09-01,2091,47,10,2,1,633.11,434.48,0.10
6104,PED-2024-003437,2024-11-13,872,39,9,4,1,4849.42,3851.77,0.15
14011,PED-2025-007872,2025-11-10,612,17,5,3,2,714.45,546.09,0.10
14003,PED-2025-007867,2025-11-09,1674,15,4,3,1,804.51,623.71,0.05
13239,PED-2025-007449,2025-10-03,1448,102,9,1,3,59.46,40.57,0.00
9039,PED-2025-005075,2025-04-20,278,7,8,1,1,800.25,642.15,0.00
11360,PED-2025-006387,2025-08-10,1205,88,4,3,1,38.23,20.36,0.10
7225,PED-2025-004069,2025-01-16,559,56,8,2,2,216.62,154.70,0.05
12176,PED-2025-006839,2025-09-26,1396,17,7,2,1,705.28,528.37,0.05
1560,PED-2024-000885,2024-04-16,290,5,1,1,1,624.34,491.42,0.05
7296,PED-2025-004109,2025-01-26,1212,42,2,3,3,535.60,394.26,0.05
5833,PED-2024-003294,2024-11-08,1482,86,10,1,1,464.57,274.45,0.15
4347,PED-2024-002458,2024-09-17,843,21,10,1,4,290.39,220.33,0.20
8787,PED-2025-004933,2025-04-23,2134,25,7,1,1,352.48,248.86,0.05
8380,PED-2025-004703,2025-03-03,1210,79,2,1,1,4795.22,3908.61,0.00
14070,PED-2025-007908,2025-11-08,1916,81,5,1,2,317.51,179.92,0.10
2604,PED-2024-001476,2024-06-29,373,73,8,2,1,2666.44,2050.27,0.10
8751,PED-2025-004913,2025-03-06,1608,60,4,3,1,249.58,171.66,0.05
1909,PED-2024-001078,2024-05-18,2217,35,6,2,3,539.50,403.39,0.00
6636,PED-2024-003735,2024-12-11,34,40,7,3,2,169.83,125.60,0.05
8528,PED-2025-004790,2025-03-15,174,67,9,1,2,2369.18,1895.22,0.05
10611,PED-2025-005961,2025-07-13,900,68,6,3,1,1430.93,1125.80,0.00
7214,PED-2025-004061,2025-01-13,1613,59,10,3,1,500.92,323.63,0.00
13822,PED-2025-007766,2025-11-10,989,6,2,2,1,2351.75,1808.48,0.05
10311,PED-2025-005795,2025-06-15,1455,39,9,1,2,5138.17,4059.32,0.10
7745,PED-2025-004360,2025-02-10,1131,23,4,3,4,105.41,81.60,0.05
6928,PED-2024-003904,2024-12-17,1635,1,12,2,1,5341.07,4414.36,0.00
677,PED-2024-000390,2024-02-21,715,109,11,4,1,2928.43,1949.51,0.15
11886,PED-2025-006681,2025-08-08,80,99,8,3,2,35.46,19.25,0.00
3275,PED-2024-001857,2024-07-23,1694,32,5,4,4,1872.64,1439.27,0.05
7403,PED-2025-004165,2025-01-18,1514,32,3,1,1,2052.31,1472.50,0.10
7238,PED-2025-004077,2025-01-19,2128,95,5,1,2,219.62,127.73,0.00
11847,PED-2025-006657,2025-08-26,245,47,5,2,1,653.03,422.87,0.10
4629,PED-2024-002621,2024-09-23,876,91,8,1,2,170.60,99.18,0.05
2216,PED-2024-001259,2024-05-12,1968,98,10,1,2,29.98,15.67,0.15
10808,PED-2025-006067,2025-07-17,3,6,1,3,1,2313.17,1821.10,0.10
12520,PED-2025-007030,2025-09-16,1245,27,11,1,1,639.78,485.28,0.10
14876,PED-2025-008350,2025-12-04,2262,29,12,2,1,1326.35,1059.02,0.10
15413,PED-2025-008658,2025-12-06,58,118,11,1,2,117.85,81.07,0.10
4820,PED-2024-002740,2024-10-14,1405,72,4,2,2,846.65,665.21,0.05
8326,PED-2025-004672,2025-03-01,281,91,8,1,4,175.71,104.29,0.05
2769,PED-2024-001571,2024-06-05,85,81,8,1,1,316.36,178.32,0.00
12454,PED-2025-006995,2025-09-03,2081,115,12,3,3,72.57,50.06,0.05
13699,PED-2025-007702,2025-11-14,1395,110,6,1,2,390.55,286.67,0.10
11560,PED-2025-006492,2025-08-09,1993,38,3,3,1,162.17,122.67,0.10
7680,PED-2025-004326,2025-02-14,1285,96,1,1,1,415.89,243.65,0.05
647,PED-2024-000372,2024-02-06,1748,36,3,1,1,1500.84,1070.67,0.10
1245,PED-2024-000709,2024-03-11,1482,52,9,1,1,1470.92,927.38,0.00
14143,PED-2025-007952,2025-11-17,390,77,1,3,1,2857.84,2229.61,0.00
7497,PED-2025-004219,2025-01-27,1889,11,5,1,3,3076.26,2586.74,0.00
8136,PED-2025-004571,2025-02-14,826,90,4,1,2,86.02,47.32,0.15
3106,PED-2024-001761,2024-07-14,184,91,9,3,4,177.20,101.84,0.10
11378,PED-2025-006397,2025-08-26,1932,49,1,1,3,1137.74,753.07,0.00
10766,PED-2025-006042,2025-07-22,1223,1,9,3,1,5763.66,4584.38,0.00
11179,PED-2025-006280,2025-07-05,2277,2,4,4,1,379.81,317.01,0.05
2869,PED-2024-001627,2024-06-22,1161,68,11,3,1,1308.02,1126.09,0.10
14114,PED-2025-007936,2025-11-22,1594,23,2,1,3,110.26,80.78,0.00
12893,PED-2025-007248,2025-10-20,1523,81,7,3,3,309.86,183.31,0.00
8956,PED-2025-005029,2025-04-12,223,24,8,1,1,208.57,164.88,0.05
13720,PED-2025-007714,2025-11-05,2031,36,7,3,1,1509.06,1109.78,0.05
14915,PED-2025-008372,2025-12-30,1276,61,5,3,1,475.10,385.01,0.20
11175,PED-2025-006277,2025-07-28,323,98,5,3,2,30.69,16.78,0.00
11287,PED-2025-006347,2025-08-11,1509,44,11,2,1,877.17,615.01,0.10
1223,PED-2024-000695,2024-03-11,906,15,3,2,1,765.12,593.17,0.00
14266,PED-2025-008019,2025-11-10,1564,37,3,1,1,98.72,69.08,0.00
3971,PED-2024-002239,2024-08-16,965,13,4,3,1,819.21,671.92,0.10
7256,PED-2025-004087,2025-01-29,165,68,6,4,1,1321.13,1146.48,0.05
4793,PED-2024-002722,2024-10-24,225,66,1,3,1,1583.56,1215.64,0.10
11040,PED-2025-006198,2025-07-01,754,70,3,3,1,1404.19,1148.84,0.15
4728,PED-2024-002682,2024-10-11,378,89,10,1,1,171.08,91.19,0.00
1123,PED-2024-000641,2024-03-13,1652,31,1,1,1,161.35,117.85,0.00
3928,PED-2024-002215,2024-08-25,978,86,8,3,1,473.70,271.88,0.00
7733,PED-2025-004351,2025-02-17,2264,90,2,4,2,85.96,48.80,0.05
14038,PED-2025-007891,2025-11-13,2489,103,4,1,1,1416.10,960.72,0.05
7491,PED-2025-004216,2025-01-18,1065,109,4,2,1,3008.42,2008.87,0.00
86,PED-2024-000052,2024-01-09,1950,48,6,4,1,1144.82,692.22,0.10
13487,PED-2025-007586,2025-11-22,1796,56,4,3,1,228.28,155.49,0.05
2093,PED-2024-001191,2024-05-09,1543,38,4,3,2,161.76,120.02,0.10
3729,PED-2024-002103,2024-08-09,946,16,1,1,1,3754.24,2769.26,0.00
4882,PED-2024-002774,2024-10-19,1375,74,5,2,1,2769.57,2211.66,0.10
2545,PED-2024-001448,2024-06-19,1484,6,6,1,1,2290.32,1768.68,0.00
5710,PED-2024-003228,2024-11-19,1275,26,12,1,1,789.89,555.20,0.10
11899,PED-2025-006687,2025-08-23,2151,75,4,1,1,3769.32,2925.83,0.10
7014,PED-2024-003950,2024-12-18,36,59,6,2,1,464.43,326.14,0.10
9877,PED-2025-005549,2025-05-29,2357,2,7,3,1,389.01,331.06,0.05
4488,PED-2024-002536,2024-09-21,2377,4,6,3,1,5596.92,4162.38,0.05
13979,PED-2025-007854,2025-11-06,2482,75,2,2,1,3631.97,2919.27,0.05
13869,PED-2025-007794,2025-11-12,296,44,8,2,1,896.50,635.70,0.10
4795,PED-2024-002724,2024-10-16,588,99,7,1,2,35.57,18.32,0.00
9195,PED-2025-005162,2025-04-24,1306,115,5,2,1,72.12,50.36,0.10
3647,PED-2024-002059,2024-08-06,476,75,4,1,2,3644.56,2758.69,0.00
12963,PED-2025-007286,2025-10-29,456,52,1,2,1,1539.44,941.65,0.00
2835,PED-2024-001610,2024-06-18,897,71,11,1,1,934.45,793.21,0.00
10180,PED-2025-005724,2025-06-26,14,120,2,4,4,1112.96,832.84,0.10
6369,PED-2024-003584,2024-12-29,2075,67,3,1,1,2190.97,1850.99,0.10
1674,PED-2024-000947,2024-04-14,1392,92,1,2,2,58.27,32.62,0.05
1985,PED-2024-001125,2024-05-21,1877,51,1,1,1,255.65,165.36,0.00
1885,PED-2024-001065,2024-05-11,112,57,5,3,1,1274.66,845.31,0.00
6927,PED-2024-003903,2024-12-06,1513,39,4,1,2,5093.77,3785.37,0.00
638,PED-2024-000368,2024-02-15,2064,8,2,3,1,3998.34,2835.77,0.05
11662,PED-2025-006551,2025-08-09,1750,89,2,1,3,167.22,91.59,0.00
2344,PED-2024-001336,2024-05-25,1047,25,4,3,2,334.23,234.01,0.00
5315,PED-2024-003010,2024-10-14,1755,27,9,1,1,615.52,461.52,0.00
3923,PED-2024-002213,2024-08-21,169,94,6,4,2,194.86,106.55,0.00
13076,PED-2025-007350,2025-10-11,399,84,5,2,1,211.27,115.82,0.10
13299,PED-2025-007487,2025-10-17,2120,44,2,2,1,889.76,626.89,0.00
11727,PED-2025-006588,2025-08-07,285,34,10,1,2,104.41,81.17,0.00
11385,PED-2025-006402,2025-08-29,1385,14,8,3,1,1227.37,951.54,0.00
14880,PED-2025-008353,2025-12-08,2214,112,1,1,1,50.45,34.26,0.20
9443,PED-2025-005307,2025-05-14,1183,25,7,1,1,356.15,243.04,0.15
9308,PED-2025-005227,2025-04-10,131,60,2,3,1,244.56,172.98,0.00
15354,PED-2025-008624,2025-12-08,400,55,2,1,2,114.12,80.34,0.15
2471,PED-2024-001408,2024-06-05,812,75,3,1,1,3669.99,2784.68,0.05
3557,PED-2024-002010,2024-08-04,2206,70,9,4,1,1372.67,1141.55,0.00
5491,PED-2024-003103,2024-11-09,1959,96,8,1,1,414.67,238.11,0.00
3245,PED-2024-001837,2024-07-14,1449,93,4,1,1,26.54,15.98,0.05
6359,PED-2024-003578,2024-12-07,2167,56,12,1,1,216.12,152.50,0.15
11204,PED-2025-006298,2025-07-13,1067,84,3,1,1,214.05,114.07,0.05
13071,PED-2025-007347,2025-10-13,1162,48,8,1,2,1108.49,743.85,0.20
760,PED-2024-000435,2024-02-10,1293,3,12,1,1,4253.06,3353.40,0.10
14747,PED-2025-008274,2025-12-31,2035,23,12,3,4,106.23,80.89,0.00
15070,PED-2025-008464,2025-12-02,53,69,4,2,1,6658.01,5515.65,0.05
3067,PED-2024-001739,2024-07-09,1934,47,9,1,4,585.89,406.76,0.20
2703,PED-2024-001533,2024-06-08,802,16,3,3,1,3806.18,2772.24,0.15
2267,PED-2024-001289,2024-05-05,1110,70,2,4,1,1328.17,1137.84,0.05
7610,PED-2025-004286,2025-01-23,1027,58,10,4,1,42.47,28.14,0.00
11822,PED-2025-006641,2025-08-02,2478,33,1,2,1,318.92,235.77,0.00
388,PED-2024-000228,2024-01-22,1163,22,12,1,1,765.64,532.10,0.05
5654,PED-2024-003196,2024-11-08,2216,91,10,2,5,173.80,102.45,0.10
4087,PED-2024-002306,2024-08-27,1187,79,5,1,1,4779.07,3659.42,0.00
15216,PED-2025-008545,2025-12-22,1583,108,7,1,1,1171.16,788.00,0.00
1475,PED-2024-000840,2024-04-20,2311,18,5,1,1,1414.67,1092.29,0.00
2113,PED-2024-001202,2024-05-02,1973,68,6,3,2,1306.51,1105.72,0.05
183,PED-2024-000106,2024-01-23,2250,78,5,4,1,3048.79,2541.42,0.05
8765,PED-2025-004921,2025-04-15,1099,98,8,2,1,29.86,16.77,0.05
10953,PED-2025-006153,2025-07-18,1503,20,4,1,1,445.60,334.75,0.05
2505,PED-2024-001427,2024-06-02,820,56,11,4,1,219.78,150.34,0.20
982,PED-2024-000557,2024-03-22,2494,107,4,2,1,180.24,121.27,0.10
4327,PED-2024-002449,2024-09-08,986,31,5,1,1,162.95,119.25,0.00
14748,PED-2025-008275,2025-12-23,1056,77,8,2,1,2756.97,2295.88,0.05
8645,PED-2025-004855,2025-03-27,348,4,1,3,1,5510.22,4142.39,
1430,PED-2024-000813,2024-04-12,1118,1,3,3,1,5535.30,4427.62,0.00
5122,PED-2024-002905,2024-10-02,132,32,3,1,3,1934.72,1405.37,0.00
9282,PED-2025-005211,2025-04-28,2077,11,1,2,2,3245.27,2605.60,0.00
6585,PED-2024-003702,2024-12-31,2155,17,2,2,1,660.27,521.56,0.20
8342,PED-2025-004682,2025-03-17,460,68,7,4,1,1418.88,1147.76,0.05
4950,PED-2024-002813,2024-10-30,1739,36,12,2,1,1464.37,1077.29,0.05
14286,PED-2025-008029,2025-11-28,2086,8,5,1,1,4100.36,2987.93,0.15
13736,PED-2025-007722,2025-11-29,1848,50,11,4,1,883.79,571.11,0.05
4502,PED-2024-002544,2024-09-26,746,103,10,2,4,1416.40,933.63,0.15
11793,PED-2025-006624,2025-08-06,820,106,4,2,1,1340.74,989.98,
13862,PED-2025-007790,2025-11-02,482,76,9,3,2,5498.79,4570.05,0.10
11320,PED-2025-006365,2025-08-24,2311,86,5,2,1,467.91,278.85,0.00
9372,PED-2025-005264,2025-05-27,1463,86,8,1,2,470.36,278.20,0.20
990,PED-2024-000562,2024-03-23,1504,120,3,1,1,1078.41,789.56,0.00
10194,PED-2025-005732,2025-06-29,703,20,3,2,1,433.74,338.66,0.00
5438,PED-2024-003075,2024-11-08,126,29,11,1,1,1365.55,983.99,0.10
14340,PED-2025-008057,2025-11-06,749,40,3,1,1,164.99,128.41,0.10
13334,PED-2025-007502,2025-10-17,322,97,9,3,2,27.86,15.63,0.00
3627,PED-2024-002047,2024-08-22,490,60,4,4,2,231.11,166.88,0.05
7568,PED-2025-004261,2025-01-06,2469,84,8,3,2,202.96,113.65,0.05
3460,PED-2024-001963,2024-07-17,661,86,5,1,1,471.78,264.00,0.10
13256,PED-2025-007458,2025-10-17,1155,86,3,1,1,491.78,272.05,0.00
13549,PED-2025-007624,2025-11-11,1292,99,4,4,1,35.89,19.41,0.05
650,PED-2024-000374,2024-02-05,214,10,2,3,1,1654.95,1334.02,0.00
2698,PED-2024-001530,2024-06-21,2224,83,7,1,2,92.55,49.43,0.00
3661,PED-2024-002065,2024-08-18,2166,89,2,3,1,172.45,88.82,0.20
11294,PED-2025-006351,2025-08-21,1187,107,6,1,2,176.21,124.88,0.00
6655,PED-2024-003747,2024-12-27,693,109,11,1,1,2919.38,1890.15,0.10
13621,PED-2025-007664,2025-11-17,602,100,8,1,1,22.13,11.57,0.00
1795,PED-2024-001015,2024-04-12,566,62,10,1,1,3165.01,2442.45,0.20
6535,PED-2024-003674,2024-12-02,1832,38,11,1,3,163.36,123.37,0.15
13267,PED-2025-007465,2025-10-07,2278,34,11,1,1,110.41,81.89,0.00
1421,PED-2024-000808,2024-04-08,1393,80,1,2,1,2490.99,2139.53,0.05
3203,PED-2024-001814,2024-07-17,383,44,11,1,3,885.04,593.16,0.10
93,PED-2024-000056,2024-01-21,2192,18,4,1,1,1336.26,1081.79,0.00
4340,PED-2024-002455,2024-09-08,814,68,6,2,1,1311.30,1111.69,0.15
1172,PED-2024-000667,2024-03-29,1645,85,3,3,1,29.62,15.01,0.00
13962,PED-2025-007844,2025-11-14,2406,15,8,3,2,767.87,604.24,0.00
1384,PED-2024-000786,2024-04-29,1205,37,4,2,3,95.83,66.13,0.05
3511,PED-2024-001987,2024-07-20,1064,100,3,1,1,21.34,11.28,0.05
12410,PED-2025-006971,2025-09-05,1539,54,12,3,1,356.58,245.69,0.00
10224,PED-2025-005746,2025-06-26,786,54,3,3,2,335.49,243.31,0.00
11659,PED-2025-006549,2025-08-29,1340,28,4,1,2,116.04,80.09,0.05
12964,PED-2025-007286,2025-10-29,456,73,1,2,2,2841.18,2177.62,0.20
3812,PED-2024-002151,2024-08-28,1276,35,6,2,1,562.12,416.31,0.00
8120,PED-2025-004564,2025-02-22,970,13,3,1,2,915.24,686.69,0.00
14843,PED-2025-008330,2025-12-17,28,45,4,1,1,146.51,102.23,0.15
4075,PED-2024-002299,2024-08-20,534,79,6,1,1,4608.10,3788.94,0.00
1933,PED-2024-001095,2024-05-06,454,66,6,3,1,1557.41,1164.12,0.10
4921,PED-2024-002795,2024-10-25,2410,47,2,3,1,602.75,402.75,0.00
9092,PED-2025-005103,2025-04-23,2317,37,8,2,3,94.66,66.39,0.05
3420,PED-2024-001946,2024-07-04,1427,81,6,2,1,315.59,172.12,0.15
4406,PED-2024-002489,2024-09-21,1085,95,5,3,1,223.77,123.25,0.00
9706,PED-2025-005457,2025-05-17,1982,13,6,1,1,905.14,689.31,0.15
9096,PED-2025-005106,2025-04-15,525,58,3,3,1,43.08,27.04,0.05
8146,PED-2025-004577,2025-02-24,2302,53,2,1,1,59.63,40.07,0.05
5992,PED-2024-003381,2024-11-18,267,107,10,1,3,170.82,122.58,0.15
15363,PED-2025-008627,2025-12-08,1428,40,7,2,1,164.09,129.13,0.00
5039,PED-2024-002863,2024-10-20,2323,12,6,4,1,3343.64,2561.33,0.15
13117,PED-2025-007375,2025-10-23,373,23,8,1,1,105.50,80.84,0.00
7927,PED-2025-004457,2025-02-12,2180,16,1,3,1,3831.21,2768.40,
12095,PED-2025-006793,2025-09-17,302,97,6,1,1,27.41,15.47,0.00
644,PED-2024-000371,2024-02-14,1472,17,1,4,1,678.37,511.01,0.00
10392,PED-2025-005843,2025-06-03,1362,70,3,3,1,1390.27,1193.39,0.00
9954,PED-2025-005595,2025-06-23,880,28,8,2,1,117.09,80.76,0.05
15350,PED-2025-008622,2025-12-23,1302,11,5,2,3,3175.07,2545.38,0.15
6484,PED-2024-003642,2024-12-22,1234,72,2,4,2,815.21,661.83,0.10
3250,PED-2024-001840,2024-07-14,2028,48,7,3,1,1134.41,720.35,0.05
809,PED-2024-000461,2024-02-09,1849,47,10,1,1,618.19,413.52,0.00
13608,PED-2025-007657,2025-11-09,432,26,9,2,1,819.77,576.90,0.10
5724,PED-2024-003235,2024-11-29,977,87,12,3,2,59.67,29.85,0.05
13503,PED-2025-007596,2025-11-09,730,12,12,1,1,3384.14,2728.70,0.00
6211,PED-2024-003497,2024-11-09,2107,72,6,2,1,803.19,676.19,0.10
5591,PED-2024-003163,2024-11-19,2276,46,11,3,2,108.06,77.02,0.20
10072,PED-2025-005664,2025-06-03,2307,90,3,1,2,85.34,46.79,0.00
8421,PED-2025-004727,2025-03-06,2381,73,11,1,1,2730.22,2165.35,0.00
3849,PED-2024-002171,2024-08-04,537,60,5,3,1,234.53,167.42,0.15
12431,PED-2025-006981,2025-09-29,1103,93,9,1,5,28.95,16.85,0.05
3277,PED-2024-001859,2024-07-05,2215,105,7,2,1,780.21,546.35,0.00
2843,PED-2024-001613,2024-06-06,1437,22,6,1,1,761.94,530.16,0.05
4118,PED-2024-002322,2024-09-01,1430,90,7,1,3,78.10,45.90,0.00
10768,PED-2025-006042,2025-07-22,1223,74,9,3,1,2861.67,2290.39,0.05
1,PED-2024-000001,2024-01-02,2492,70,10,2,1,1343.02,1131.67,0.20
15069,PED-2025-008463,2025-12-25,850,93,10,2,5,27.86,16.26,0.05
10122,PED-2025-005691,2025-06-29,2326,34,9,2,1,105.31,83.31,0.15
7971,PED-2025-004479,2025-02-18,1594,4,3,1,1,5839.96,4216.94,0.00
9384,PED-2025-005274,2025-05-05,2056,43,5,2,1,66.37,44.93,0.05
13673,PED-2025-007686,2025-11-13,158,19,2,1,1,5012.15,3663.80,0.10
15064,PED-2025-008460,2025-12-20,1254,38,6,4,1,167.90,128.26,0.15
5466,PED-2024-003089,2024-11-25,1704,59,5,1,3,452.91,319.01,0.10
8194,PED-2025-004600,2025-02-23,178,96,11,1,1,409.20,236.21,0.00
1312,PED-2024-000745,2024-03-31,1939,120,5,1,1,1057.99,777.22,0.05
12706,PED-2025-007141,2025-10-31,1131,30,3,1,1,5831.07,4172.50,0.00
11271,PED-2025-006341,2025-08-27,51,38,11,2,2,163.19,125.05,0.00
2182,PED-2024-001242,2024-05-05,864,10,8,3,1,1702.32,1335.93,0.10
8458,PED-2025-004750,2025-03-19,1582,85,10,1,1,29.44,15.56,0.00
850,PED-2024-000481,2024-02-05,1215,51,11,3,1,248.08,162.17,0.10
2265,PED-2024-001288,2024-05-25,1683,81,4,1,2,311.05,172.07,0.15
15309,PED-2025-008601,2025-12-07,1612,58,4,3,1,43.54,26.86,0.05
13134,PED-2025-007387,2025-10-27,1622,68,5,2,1,1373.53,1143.64,0.10
9764,PED-2025-005491,2025-05-05,860,28,7,3,1,109.47,80.57,0.10
13645,PED-2025-007672,2025-11-16,530,115,1,2,1,72.79,49.59,0.00
8521,PED-2025-004786,2025-03-20,2025,53,3,3,1,56.69,40.41,0.10
341,PED-2024-000200,2024-01-28,1776,117,5,4,1,132.16,93.41,0.00
13815,PED-2025-007759,2025-11-11,1145,9,2,2,1,1467.13,1115.14,0.15
15300,PED-2025-008595,2025-12-29,571,14,7,2,1,1214.42,948.12,0.05
12674,PED-2025-007123,2025-10-26,483,80,6,1,1,2678.30,2165.13,0.00
11391,PED-2025-006404,2025-08-27,1603,51,3,1,2,272.84,173.54,0.00
13140,PED-2025-007393,2025-10-03,1191,82,10,1,1,237.30,134.57,0.00
